line,categories,string
6623,CombatStats,PresetsSpellPanel
6626,CombatStats,_listSpells
6645,Progression,PrestigePanel
6646,Bosses,clickedMimicInfoButton
6651,Functions,updSlotBonusDisplay
6653,Progression,clickedPrestigeButton
6654,Progression,openMapPerksPanel
6656,Progression;Economy,prestigeMapIcon
6657,Progression;Economy,prestigeMapTitle
6658,Progression,prestigeCover
6672,Economy;Functions,map3ButtonCost
6680,Economy;Functions,map4ButtonCost
6688,Economy;Functions,map5ButtonCost
6696,Economy;Functions,map6ButtonCost
6704,Economy;Functions,map7ButtonCost
6705,Progression,map1HighestWaveText
6706,Progression,map2HighestWaveText
6707,Progression,map3HighestWaveText
6708,Progression,map4HighestWaveText
6709,Progression,map5HighestWaveText
6710,Progression,map6HighestWaveText
6711,Progression,map7HighestWaveText
6712,Progression,map3HighestWavePanel
6713,Progression,map4HighestWavePanel
6714,Progression,map5HighestWavePanel
6715,Progression,map6HighestWavePanel
6716,Progression,map7HighestWavePanel
6737,Bosses,astralMimicInfoButton
6738,Functions,listSlotBonusDisplays_map1
6739,Functions,listSlotBonusDisplays_map2
6740,Functions,listSlotBonusDisplays_map3
6741,Functions,listSlotBonusDisplays_map4
6742,Functions,listSlotBonusDisplays_map5
6743,Functions,listSlotBonusDisplays_map6
6744,Functions,listSlotBonusDisplays_map7
6750,Progression,prestigeConfirmPanel
6751,Bosses,ultimusReminder
6752,Progression,savedWaveNum
6757,CombatStats;Functions,spawnDelayTime
6758,CombatStats,canCrit
6760,CombatStats,useSkill
6761,Heroes;CombatStats,isSkillDamage
6762,CombatStats,moveSpeed
6763,Functions,timeToTarget
6766,Progression,runePanel
6772,Progression,buttonRunes25
6773,Progression,buttonRunes50
6776,Economy,goldText
6777,Economy,energyText
6778,Progression;Functions,prestigeText
6779,Progression,techText
6780,Bosses;Progression,supremeTechText
6781,Economy,rectGold
6782,Economy,rectEnergy
6783,Progression,rectPrestige
6784,Progression,rectTech
6791,Economy,locPriceResPack_10
6792,Economy,locPriceResPack_25
6793,Economy,locPriceResPack_50
6794,Economy,crossPriceResPack_10
6795,Economy,crossPriceResPack_25
6796,Economy,crossPriceResPack_50
6797,Economy,locPriceEfficiencyBundle_10
6798,Economy,locPriceEfficiencyBundle_25
6799,Economy,locPriceEfficiencyBundle_50
6800,Economy,crossPriceEfficiencyBundle_10
6801,Economy,crossPriceEfficiencyBundle_25
6802,Economy,crossPriceEfficiencyBundle_50
6803,Progression;Economy,locPriceRunePack_10
6804,Progression;Economy,locPriceRunePack_25
6805,Progression;Economy,locPriceRunePack_50
6806,Progression;Economy,crossPriceRunePack_10
6807,Progression;Economy,crossPriceRunePack_25
6808,Progression;Economy,crossPriceRunePack_50
6809,Economy,locPriceTokenPack_10
6810,Economy,locPriceTokenPack_25
6811,Economy,locPriceTokenPack_50
6812,Economy,crossPriceTokenPack_10
6813,Economy,crossPriceTokenPack_25
6814,Economy,crossPriceTokenPack_50
6815,Heroes,PromoHeroPanel
6820,Economy,locPriceText1
6821,Economy,locPriceText2
6822,Economy,locPriceText3
6823,Economy,locPriceText4
6833,Functions,getSelectedResData
6836,Economy,expiresInText
6841,Progression,resRunes
6842,Progression,resPrestigePts
6843,Progression,resTech
6845,Progression,resMasteryPts
6850,Economy;Functions,costTextPack1
6853,Economy;Functions,costTextPack2
6856,Economy;Functions,costTextPack3
6859,Economy;Functions,costTextPack4
6867,Progression,runeIcon
6868,Progression,runeText
6869,Progression,techIcon
6896,Economy;Functions,step3PurchaseButtonCost
6901,Economy;Functions,step3FreePurchaseButtonCost
6907,Progression,mastery
6914,Economy,goldText1
6915,Economy,energyText1
6916,Economy,expText1
6917,Economy,expiresText1
6918,Economy,resGold1
6919,Economy,resEnergy1
6920,Economy,resExp1
6922,Economy,goldText2
6923,Economy,energyText2
6924,Economy,expText2
6925,Economy,expiresText2
6926,Economy,resGold2
6927,Economy,resEnergy2
6928,Economy,resExp2
6934,Economy,expiresText
6936,Economy,locPriceResPack
6937,Progression;Economy,locPriceRunePack
6938,Economy,locPriceTokenPack
6941,Bosses,buttonWeeklyBoss
6943,Bosses,buttonWeeklyBossLocked
6945,Bosses,panelWeeklyBoss
6947,Bosses,weeklyBossButtonNotif
6948,Progression,PvpTournamentPanel
6950,Economy;Functions,getMinReward
6951,Economy;Functions,getMaxReward
6952,Economy;Functions,getGemReward
6961,Progression;Functions,tierRankAdjustment
6963,Heroes;Progression;Economy;CombatStats;Functions,listRankRangeMin
6964,Heroes;Progression;Economy;CombatStats;Functions,listRankRangeMax
6965,Economy;Functions,savedYourRewardPos
6966,Economy;Functions,savedRewardTrophies
6967,Economy;Functions,yourRewardsHighlight
6970,Economy,listGemsTexts
6971,Economy;Functions,nextTierRewardsPanel
6972,Progression;Economy;Functions,nextTierRewardsWaveText
6973,Economy;Functions,nextTierRewardsTrophiesText
6974,Economy;Functions,nextTierRewardsGemsText
6975,Economy;Functions,claimRewardsButton
6977,Economy,iapOfferLocPriceText
6978,Economy;Functions,rewardsPanel
6979,Progression;Economy;Functions,rewardRankText
6980,Economy;Functions,rewardTrophiesText
6981,Economy;Functions,rewardGemsText
6984,Functions,<updPanel>d__48
6992,Bosses,PvpBossModifer
6993,Bosses,PvpWeeklyBossPanel
6996,Economy;Functions,buy2xRewardsGems
6998,CombatStats;Functions,clickedWeeklySpawnButton
6999,Economy;Functions,clickedWeeklyClaimRewardButton
7000,Bosses;Progression;Functions,updWeeklyBossRankCells
7002,Economy;Functions,getRewardTickets
7003,Economy;Functions,getMinRewardTrophy
7004,Economy;Functions,getMaxRewardTrophy
7014,Economy;Functions,v1LoadingRewards
7021,Economy;CombatStats;Functions,spawnButtonCostText
7022,CombatStats;Functions,spawnButtonNotif
7023,CombatStats;Functions,spawnButtonCover
7024,CombatStats;Functions,spawnButtonCoverText
7025,Bosses,pvpBossModifier
7029,Economy;Functions,claim2xRewardsPromoPanel
7030,Economy;Functions,claim2xRewardsGemsButton
7031,Economy;Functions,claim2xRewardsGemsButtonText
7034,Progression;Functions,savedYourRankGroup
7035,Economy;Functions,savedRewardTickets
7036,Progression;Functions,listRankTexts
7038,Economy;Functions,rewardTitleText
7041,Economy,iapOfferLocPriceText2
7042,Economy;Functions,iap2xRewardsGemsButton
7043,Economy;Functions,iap2xRewardsGemsButtonText
7044,Heroes;CombatStats,damage_last
7045,CombatStats,attacks_last
7047,Heroes;CombatStats,avgDamage_last
7049,CombatStats,normalCrits_last
7050,CombatStats,superCrits_last
7051,CombatStats,ultraCrits_last
7052,Heroes;CombatStats,damage_bestCurr
7053,CombatStats,attacks_bestCurr
7055,Heroes;CombatStats,avgDamage_bestCurr
7057,CombatStats,normalCrits_bestCurr
7058,CombatStats,superCrits_bestCurr
7059,CombatStats,ultraCrits_bestCurr
7061,Economy;Functions,rewardHeaderText
7062,Economy;Functions,rewardPromotionText
7063,Economy;Functions,rewardTicketsText
7064,Economy;Functions,rewardsPanel_v1
7065,Economy;Functions,rewardKillsText_v1
7066,Progression;Economy;Functions,rewardRankText_v1
7067,Economy;Functions,rewardTicketsText_v1
7068,Economy;Functions,rewardTrophiesText_v1
7070,Functions,<updPanel>d__82
7073,CombatStats,rotateSpeed
7086,Progression,waveText
7091,Bosses,bossRushIcon
7092,Bosses,bossRushCheck
7093,Bosses,bossRushText
7094,Bosses;Progression,bossRushWaveText
7095,Progression;WavePerks,wavePerkIcon
7096,Progression;WavePerks,wavePerkCheck
7097,Progression;WavePerks,wavePerkText
7098,Progression;WavePerks,wavePerkNumAvailText
7099,Automation,automationIcon
7100,Automation,automationCheck
7101,Automation,automationText
7102,Automation,automationNumActiveText
7103,Bosses;Economy,goldBossIcon
7104,Bosses;Economy,goldBossCheck
7105,Bosses;Economy,goldBossText
7106,Bosses;Economy,energyBossIcon
7107,Bosses;Economy,energyBossCheck
7108,Bosses;Economy,energyBossText
7109,Bosses;Economy,expBossIcon
7110,Bosses;Economy,expBossCheck
7111,Bosses;Economy,expBossText
7112,Bosses,ultimusBossIcon
7113,Bosses,ultimusBossCheck
7114,Bosses,ultimusBossText
7115,Bosses;CombatStats;Functions,ultimusBossSpawnsText
7117,Progression,wavesPassed
7118,Economy,goldEarned
7119,Economy,startEnergy
7120,Economy,expEarned
7121,Progression;Functions,ranksEarned
7122,Progression,startFailedWaves
7132,Functions,updSaveTexts
7173,Functions,settingsDisplayLevelFrame
7174,Heroes;CombatStats,settingsDisplayDamageFrame
7175,CombatStats,settingsDisplaySkillCdFrame
7176,Progression;Functions,settingsDisplayRankFrame
7180,Heroes;CombatStats,settingsTextDamageFrame
7181,Economy,settingsTextKillGoldFrame
7182,Economy,settingsTextExpFrame
7188,Bosses,settingsEnemyShowBossFrame
7197,Progression,framePinMaxMilestone
7198,Progression,checkPinMaxMilestone
7203,CombatStats,frameEnemySpeed
7204,CombatStats,checkEnemySpeed
7205,CombatStats,frameSplashDmg
7206,CombatStats,checkSplashDmg
7211,Bosses,buttonExtraBoss
7212,Bosses,frameExtraBoss
7213,Bosses,checkExtraBoss
7214,Bosses,textExtraBoss
7215,CombatStats,buttonInstantSpellCd
7216,CombatStats,frameInstantSpellCd
7217,CombatStats,checkInstantSpellCd
7218,CombatStats,textInstantSpellCd
7223,Bosses;Progression,buttonBossRushWaves
7224,Bosses;Progression,frameBossRushWaves
7225,Bosses;Progression,checkBossRushWaves
7226,Bosses;Progression,textBossRushWaves
7233,Heroes;Functions,heroSelectedTargetingPanel
7234,Heroes,heroMenuSettingsPanel
7235,Progression,runesPanel
7236,Automation,automationPanel
7243,Economy;Functions,gen_reward
7245,Progression,gen_prestige
7246,Heroes;CombatStats;Functions,hero_spawn
7247,Heroes;CombatStats,hero_skill
7248,Heroes;CombatStats,hero_crit
7249,Bosses;CombatStats;Functions,enemy_bossSpawn
7250,CombatStats,spell_mapDmg
7251,CombatStats,spell_freeze
7252,Heroes;CombatStats,spell_heroDmg
7253,Heroes;CombatStats,spell_heroAttSpeed
7254,Heroes;CombatStats,spell_heroRange
7255,Heroes;CombatStats;Functions,spell_heroCritChance
7256,Heroes;CombatStats,spell_heroCritDmg
7257,Heroes;CombatStats,spell_heroSkillCd
7258,Heroes;CombatStats,spell_heroSkillPower
7259,Economy;CombatStats,spell_killGold
7260,Economy;CombatStats,spell_killExp
7261,Economy;CombatStats,spell_killEnergy
7262,CombatStats,spell_gameSpeed
7263,CombatStats,SpellButton
7264,CombatStats,initSpell
7265,CombatStats;Functions,updSpellMaxTimes
7266,Functions,updAutocastStatus
7267,CombatStats;Functions,updSpellStartEnd
7268,CombatStats;Functions,updSpellStatus
7269,CombatStats,useSpell
7270,CombatStats;Functions,getSpellTimes
7272,CombatStats,spellNum
7273,CombatStats,spell
7275,CombatStats,currCooldownTime
7277,CombatStats,maxCooldownTime
7286,Economy;Functions,IntroTaskReward
7288,Functions,updUi
7289,Economy;Functions,rewardAmount
7290,Economy;Functions,rewardIcon
7291,Economy;Functions,rewardText
7300,Bosses,globalBossValues
7301,Heroes,globalHeroSynergies
7302,Heroes;Progression,globalHeroMilestones
7303,Heroes,globalHeroAttributes
7304,Heroes,globalHeroCombatStyles
7305,Progression,globalBattlepassValues
7306,Economy;Functions,rewardGoldValues
7307,Economy;Functions,rewardEnergyValues
7308,Economy;Functions,rewardExpValues
7310,Functions,get_Initialized
7316,Functions,updResPackValues
7318,Progression,buyRunesPack
7320,Economy;Functions,bundleSlayerCostText
7321,Economy,bundleSlayerStrikedPriceText
7324,Economy;Functions,bundleGrowthCostText
7325,Economy,bundleGrowthStrikedPriceText
7328,Economy;Functions,bundleProgressCostText
7329,Economy,bundleProgressStrikedPriceText
7336,Economy;Functions,premiumAdsCostText
7338,Economy;Functions,premiumOfflineCostText
7340,Heroes;Economy;CombatStats;Functions,premiumDamageCostText
7341,Heroes;CombatStats,premiumDamageActiveCover
7342,Economy;Functions,premiumGoldCostText
7343,Economy,premiumGoldActiveCover
7344,Progression;Economy;Functions,premiumPrestigeCostText
7345,Progression,premiumPrestigeActiveCover
7346,Economy;Functions,premiumKillExpCostText
7347,Economy,premiumKillExpActiveCover
7348,Economy;CombatStats;Functions,premiumGamespeedCostText
7349,CombatStats,premiumGamespeedActiveCover
7350,Economy;Functions,premiumPlayerExpCostText
7351,Economy,premiumPlayerExpActiveCover
7352,Economy,gemSaleActive
7356,Economy,gemsNormal1
7357,Economy;Functions,gemsFirstBonus1
7358,Economy;Functions,gemsSaleBonus1
7359,Economy;Functions,gemsCostText1
7360,Economy,gemsNormal2
7361,Economy;Functions,gemsFirstBonus2
7362,Economy;Functions,gemsSaleBonus2
7363,Economy;Functions,gemsCostText2
7364,Economy,gemsNormal3
7365,Economy;Functions,gemsFirstBonus3
7366,Economy;Functions,gemsSaleBonus3
7367,Economy;Functions,gemsCostText3
7368,Economy,gemsNormal4
7369,Economy;Functions,gemsFirstBonus4
7370,Economy;Functions,gemsSaleBonus4
7371,Economy;Functions,gemsCostText4
7372,Economy,gemsNormal5
7373,Economy;Functions,gemsFirstBonus5
7374,Economy;Functions,gemsSaleBonus5
7375,Economy;Functions,gemsCostText5
7376,Economy,resPackGold1
7377,Economy,resPackEnergy1
7378,Progression,resPackPrestige1
7379,Progression,resPackTech1
7381,Progression,resPrestige1
7382,Progression,resTech1
7383,Economy;Functions,resPackButtonCostText1
7384,Economy,resPackGold2
7385,Economy,resPackEnergy2
7386,Progression,resPackPrestige2
7387,Progression,resPackTech2
7389,Progression,resPrestige2
7390,Progression,resTech2
7391,Economy;Functions,resPackButtonCostText2
7392,Economy,resPackGold3
7393,Economy,resPackEnergy3
7394,Progression,resPackPrestige3
7395,Progression,resPackTech3
7397,Economy;Functions,resPackButtonCostText3
7398,Economy,resGold3
7399,Economy,resEnergy3
7400,Progression,resPrestige3
7401,Progression,resTech3
7402,Economy,resPackGold4
7403,Economy,resPackEnergy4
7404,Progression,resPackPrestige4
7405,Progression,resPackTech4
7406,Economy;Functions,resPackButtonCostText4
7407,Economy,resGold4
7408,Economy,resEnergy4
7409,Progression,resPrestige4
7410,Progression,resTech4
7411,Bosses;Progression,resSupremeTech4
7412,Economy,rectGold4
7413,Economy,rectEnergy4
7414,Progression,rectPrestige4
7415,Progression,rectTech4
7416,Bosses;Progression,resPackSupremeTech4
7418,Economy,resPackGold5
7419,Economy,resPackEnergy5
7420,Progression,resPackPrestige5
7421,Progression,resPackTech5
7422,Bosses;Progression,resPackSupremeTech5
7423,Economy,resGold5
7424,Economy,resEnergy5
7425,Progression,resPrestige5
7426,Progression,resTech5
7427,Bosses;Progression,resSupremeTech5
7428,Progression,runesPackButton1
7429,Progression;Economy;Functions,runesPackButtonCostText1
7430,Progression,runesPackRunes1_1
7431,Progression,runesPackRunes2_1
7432,Progression,runesPackRunes3_1
7433,Progression,runesPackIcon1_1
7434,Progression,runesPackIcon2_1
7435,Progression,runesPackIcon3_1
7436,Progression,runesPackText1_1
7437,Progression,runesPackText2_1
7438,Progression,runesPackText3_1
7439,Progression,runesPackButton2
7440,Progression;Economy;Functions,runesPackButtonCostText2
7441,Progression,runesPackRunes1_2
7442,Progression,runesPackRunes2_2
7443,Progression,runesPackRunes3_2
7444,Progression,runesPackIcon1_2
7445,Progression,runesPackIcon2_2
7446,Progression,runesPackIcon3_2
7447,Progression,runesPackText1_2
7448,Progression,runesPackText2_2
7449,Progression,runesPackText3_2
7450,Progression,runesPackButton3
7451,Progression;Economy;Functions,runesPackButtonCostText3
7452,Progression,runesPackRunes1_3
7453,Progression,runesPackRunes2_3
7454,Progression,runesPackRunes3_3
7455,Progression,runesPackIcon1_3
7456,Progression,runesPackIcon2_3
7457,Progression,runesPackIcon3_3
7458,Progression,runesPackText1_3
7459,Progression,runesPackText2_3
7460,Progression,runesPackText3_3
7461,Progression;Economy;Functions,runesPackButtonCostText4
7462,Progression,runesPackRunes1_4
7463,Progression,runesPackRunes2_4
7464,Progression,runesPackRunes3_4
7465,Progression,runesPackIcon1_4
7466,Progression,runesPackIcon2_4
7467,Progression,runesPackIcon3_4
7468,Progression,runesPackText1_4
7469,Progression,runesPackText2_4
7470,Progression,runesPackText3_4
7471,Progression,runesPackRunes1_5
7472,Progression,runesPackRunes2_5
7473,Progression,runesPackRunes3_5
7474,Progression,runesPackText1_5
7475,Progression,runesPackText2_5
7476,Progression,runesPackText3_5
7477,Heroes;CombatStats,TextDamage
7486,CombatStats,skill
7487,Progression,rune
7492,Bosses;Progression,supremeRune
7493,Functions,freeLevel
7494,Bosses;CombatStats;Functions,extraBossSpawn
7495,Bosses,tokenSupreme
7496,Heroes,heroStunned
7497,Progression;Economy,prestigePower
7500,CombatStats;Functions,spawnDuration
7505,Economy,_pauseEnergyAnimation
7508,Heroes,thisImage
7513,Heroes,buildMilitia
7514,Economy,earnedEnergy
7515,Heroes,buildTwoMoreHeroes
7516,Heroes,upgradeMilitia
7527,Heroes,textBuildMilitia
7528,Heroes,textBuildTwoMoreHeroes
7529,Heroes,textUpgradeMilitia
7531,Heroes,arrowClickMilitiaPlacement
7532,Heroes,arrowBuildMilitia
7533,Economy,arrowEnergyIncome
7534,Heroes,arrowClickApprenticePlacement
7535,Heroes,arrowBuildApprentice
7538,Heroes,arrowUpgradeMilitia
7552,Economy,<_pauseEnergyAnimation>d__48
7559,Functions,updResPanelDisplay
7560,Functions,updResPanel
7561,Progression;Functions,updBattlepassPanel
7562,Progression;Functions,updWavePanel
7563,Functions,updStarterTaskPanel
7564,Functions,updStarterTaskHighlightGuides
7567,Progression;CombatStats;Functions,updWaveHp
7568,Bosses,clickedBossRush
7569,Functions,updAvailableUi
7570,Functions,updDailyHudButton
7572,Functions,updVideoAdHudButton
7573,Functions,updMailHudButton
7574,Functions,updPromoStarterButton
7575,Heroes;Functions,updHeroPromoButton
7576,Functions,updWeeklyPromoButton
7580,CombatStats,clickedGameSpeedButton
7585,Progression,openBattlepassMenu
7586,Bosses,openBossPanel
7587,Heroes,openHeroMenu
7588,CombatStats,openSpellsMenu
7598,Automation,clickedAutomationCheckbox
7599,Automation;Functions,updAutomationCheckbox
7601,Economy,openGemSalePanel
7606,Functions,updateGameButton
7623,Bosses,bossRushButton
7624,Bosses,bossRushButtonText
7625,Bosses,bossRushButtonMaxPanel
7626,Bosses,bossRushButtonMaxText
7627,Bosses,bossRushActiveCover
7628,Bosses,bossRushActiveCoverMaxText
7629,Bosses,bossRushLockedIcon
7630,Bosses,bossRushLockedInfoButton
7631,Bosses;Progression,bossRushWaveAmtButton
7633,Heroes,heroUiFollowersScaleUpMobile
7634,Heroes,playerNameEditImage
7635,Functions,playerLevelText
7636,Economy,playerExpText
7638,Progression,waveStrongPanel
7639,Progression,waveStrongIcon
7640,Progression,waveStrongText
7641,Progression,waveWeakPanel
7642,Progression,waveWeakIcon
7643,Progression,waveWeakText
7644,CombatStats,enemyHpText
7645,CombatStats,enemyHpSlider
7646,CombatStats,towerHpText
7647,CombatStats,towerHpSlider
